STOP_ID,STOP_FRISK_TIME,YEAR,MONTH,DAY,STOP_WAS_INITIATED,OBSERVED_DURATION_MINUTES,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,OFFICER_EXPLAINED_STOP_FLAG,OFFICER_NOT_EXPLAINED_STOP_DESCRIPTION,OTHER_PERSON_STOPPED_FLAG,SUSPECT_ARRESTED_FLAG,SUSPECT_ARREST_OFFENSE,SUMMONS_ISSUED_FLAG,SUMMONS_OFFENSE_DESCRIPTION,FRISKED_FLAG,SEARCHED_FLAG,ASK_FOR_CONSENT_FLG,CONSENT_GIVEN_FLG,FIREARM_FLAG,WEAPON_FOUND_FLAG,DEMEANOR_OF_PERSON_STOPPED,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,STOP_LOCATION_ZIP_CODE,STOP_LOCATION_BORO_NAME
5644,22:20:00,2020,June,Saturday,Based on Radio Run,1,ROBBERY,15,Y,(null),Y,Y,ROBBERY,N,(null),Y,Y,N,N,(null),Y,NERVOUS,15,MALE,WHITE HISPANIC,5.9,160,THN,BRO,BRO,(null),BRONX
5645,22:20:00,2020,June,Saturday,Based on Radio Run,1,ROBBERY,15,Y,(null),Y,Y,ROBBERY,N,(null),Y,Y,N,N,(null),N,NERVOUS,17,MALE,BLACK HISPANIC,5.1,170,THN,BRO,BLK,(null),BRONX
5646,18:00:00,2020,June,Saturday,Based on Radio Run,5,CRIMINAL MISCHIEF,1,Y,(null),N,Y,CRIMINAL MISCHIEF,Y,KNIFE,N,Y,N,N,(null),Y,AGGRESSIVE & IRRATE,20,MALE,WHITE HISPANIC,5.6,165,MED,BLK,BLK,10468,BRONX
5647,23:49:00,2020,June,Saturday,Based on Radio Run,1,GRAND LARCENY,1,N,ARREST,N,Y,GRAND LARCENY,N,(null),N,Y,N,N,(null),N,CALM,15,MALE,BLACK,5.8,175,THN,BRO,BLK,11229,BROOKLYN
5648,16:15:00,2020,June,Friday,Based on Radio Run,3,GRAND LARCENY AUTO,10,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,CALM,35,MALE,BLACK,6,180,MED,BRO,BLD,11234,BROOKLYN
5649,16:15:00,2020,June,Friday,Based on Radio Run,3,GRAND LARCENY AUTO,10,Y,(null),N,N,(null),N,(null),Y,N,N,N,(null),N,NORMAL,33,MALE,BLACK,5.9,220,HEA,BRO,BLK,11234,BROOKLYN
5650,16:15:00,2020,June,Friday,Based on Radio Run,3,GRAND LARCENY AUTO,10,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,CALM,31,MALE,BLACK,5.8,150,THN,BRO,BLK,11234,BROOKLYN
5651,20:59:00,2020,June,Sunday,Based on Radio Run,0,ASSAULT,20,Y,(null),N,N,(null),N,(null),Y,N,N,N,(null),N,,23,MALE,BLACK,6.1,180,THN,BRO,BLK,11210,BROOKLYN
5652,16:26:00,2020,June,Saturday,Based on Radio Run,1,ROBBERY,10,Y,(null),Y,N,(null),N,(null),Y,N,Y,Y,(null),N,CALM,27,MALE,BLACK,6,165,THN,BRO,BLK,11234,BROOKLYN
5653,16:26:00,2020,June,Saturday,Based on Radio Run,1,ROBBERY,10,Y,(null),Y,Y,GRAND LARCENY,N,(null),N,Y,N,(,(null),N,AGITATED,53,FEMALE,BLACK,5.3,135,MED,BRO,BLK,11234,BROOKLYN
5654,16:26:00,2020,June,Saturday,Based on Radio Run,1,ROBBERY,10,Y,(null),Y,Y,GRAND LARCENY,N,(null),Y,Y,N,(,(null),N,CALM,26,MALE,BLACK,6.1,180,U,BRO,BLK,11234,BROOKLYN
5655,20:29:00,2020,June,Monday,Based on Radio Run,2,ASSAULT,10,Y,(null),N,Y,ASSAULT,N,(null),N,Y,N,(,(null),N,,34,MALE,ASIAN / PACIFIC ISLANDER,5.6,190,MED,(null),BLK,11234,BROOKLYN
5656,17:50:00,2020,June,Saturday,Based on Radio Run,1,CPW,5,Y,(null),Y,N,(null),N,(null),Y,N,Y,Y,(null),N,CALM, ,MALE,BLACK,6,200,MED,BRO,BLK,11234,BROOKLYN
5657,1:10:00,2020,June,Tuesday,Based on Radio Run,1,RECKLESS ENDANGERMENT,6,Y,(null),N,N,(null),N,(null),Y,N,N,N,(null),N,COOPERATIVE,22,MALE,BLACK,5.8,160,THN,BRO,BLK,10459,BRONX
5658,21:50:00,2020,June,Saturday,Based on C/W on Scene,1,ASSAULT,3,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,FINE WITH WHAT HAPPEN,29,MALE,WHITE HISPANIC,5.9,170,THN,BRO,BLK,11204,BROOKLYN
5659,22:04:00,2020,June,Wednesday,Based on Radio Run,2,ASSAULT,14,Y,(null),N,Y,ASSAULT,N,(null),Y,Y,N,N,(null),N,CALM,62,MALE,ASIAN / PACIFIC ISLANDER,5.6,139,THN,BRO,BLK,11212,BROOKLYN
5660,14:28:00,2020,June,Friday,Based on Radio Run,5,MURDER,10,Y,(null),Y,N,(null),N,(null),Y,N,Y,Y,(null),N,UPSET,17,MALE,BLACK,5.8,160,U,BRO,BRO,11207,BROOKLYN
5661,14:28:00,2020,June,Friday,Based on Radio Run,5,MURDER,10,Y,(null),Y,N,(null),N,(null),Y,N,Y,Y,(null),N,UPSET,18,MALE,BLACK,5.1,180,MED,BRO,BRO,11207,BROOKLYN
5662,14:28:00,2020,June,Friday,Based on Radio Run,5,MURDER,10,Y,(null),Y,N,(null),N,(null),Y,N,Y,Y,(null),N,CALM,18,MALE,BLACK,5.1,140,THN,BRO,BRO,11207,BROOKLYN
5663,4:36:00,2020,June,Tuesday,Based on Radio Run,0,CPW,14,Y,(null),N,N,(null),N,(null),Y,N,N,N,(null),N,EXTREMELY NERVOUS AND SWEATY,31,MALE,BLACK,5.9,190,U,BRO,BLK,11216,BROOKLYN
5664,21:50:00,2020,June,Thursday,Based on Radio Run,1,BURGLARY,4,Y,(null),Y,N,(null),N,(null),Y,N,Y,N,(null),N,CALM,19,MALE,WHITE HISPANIC,5.4,145,THN,BRO,BLK,11205,BROOKLYN
5665,21:50:00,2020,June,Thursday,Based on Radio Run,1,BURGLARY,3,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,CALM,23,FEMALE,WHITE HISPANIC,5.2,100,THN,BRO,BLK,11205,BROOKLYN
5666,6:30:00,2020,June,Sunday,Based on Radio Run,1,CPW,5,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,CALM,30,MALE,BLACK,6.3,200,U,BRO,BLK,11216,BROOKLYN
5667,1:25:00,2020,June,Wednesday,Based on Radio Run,1,OTHER,10,Y,(null),N,Y,OTHER,N,(null),N,Y,(,(,(null),N,CALM, ,MALE,AMERICAN INDIAN/ALASKAN N,5.6,170,MED,BRO,BRO,10474,QUEENS
5668,23:00:00,2020,June,Friday,Based on Self Initiated,5,CPW,2,Y,(null),N,N,(null),N,(null),Y,Y,N,(,(null),N,CALM,21,MALE,BLACK,5.8,150,MED,BRO,BLK,10453,BRONX
5669,11:55:00,2020,June,Tuesday,Based on Self Initiated,10,BURGLARY,18,Y,(null),N,Y,BURGLARY,N,(null),N,Y,N,N,(null),N,"NERVOUS, VERBALLY EVASIVE",25,MALE,BLACK HISPANIC,5.8,150,THN,BRO,BLK,10011,MANHATTAN
5670,11:00:00,2020,June,Sunday,Based on Radio Run,0,PETIT LARCENY,20,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,,30,MALE,BLACK HISPANIC,5.8,160,THN,BRO,BLK,10065,MANHATTAN
5671,15:36:00,2020,June,Thursday,Based on Radio Run,1,CPW,1,Y,(null),N,Y,CPW,N,(null),Y,Y,N,(,Y,Y,CALM,22,MALE,BLACK,6.4,160,MED,BRO,BLK,10467,BRONX
5672,23:00:00,2020,June,Thursday,Based on Radio Run,5,BURGLARY,10,Y,(null),N,Y,BURGLARY,N,(null),N,Y,N,Y,(null),N,CALM,54,MALE,BLACK,5.1,165,THN,BRO,BLD,11212,BROOKLYN
5673,22:18:00,2020,June,Friday,Based on Self Initiated,1,CPW,1,Y,(null),N,N,(null),N,(null),Y,N,N,Y,(null),N,CALM/UNDERSTANDING,22,MALE,BLACK,5.1,160,THN,BRO,BLK,11231,BROOKLYN
5674,9:25:00,2020,June,Tuesday,Based on Radio Run,1,GRAND LARCENY AUTO,1,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,CONFUSED,40,MALE,BLACK,6,180,THN,ZZZ,XXX,11221,BROOKLYN
5675,11:44:00,2020,June,Monday,Based on Radio Run,1,PETIT LARCENY,10,Y,(null),N,Y,PETIT LARCENY,N,(null),N,Y,N,N,(null),N,NERVOUS,47,FEMALE,WHITE,5.4,180,HEA,BRO,BLN,(null),QUEENS
5676,6:15:00,2020,May,Wednesday,Based on C/W on Scene,1,ROBBERY,12,Y,(null),Y,N,(null),N,(null),Y,Y,Y,Y,(null),N,"AGGRESSIVE, HOSTILE, UPSET",45,MALE,BLACK,6,220,U,BRO,BLK,10001,MANHATTAN
5677,6:15:00,2020,May,Wednesday,Based on C/W on Scene,1,ROBBERY,12,Y,(null),Y,N,(null),N,(null),Y,N,Y,Y,(null),N,"HOSTILE, AGGRESSIVE, UPSET",45,MALE,BLACK,5.9,165,THN,BRO,BLK,10001,MANHATTAN
5678,6:15:00,2020,May,Wednesday,Based on C/W on Scene,1,ROBBERY,15,Y,(null),Y,N,(null),N,(null),Y,N,Y,Y,(null),N,"HOSTILE, AGRGRESSIVE, ANGRY",45,MALE,BLACK,5.1,160,THN,BRO,BLK,10001,MANHATTAN
5679,11:26:00,2020,June,Tuesday,Based on Radio Run,1,BURGLARY,6,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,NORMAL,28,MALE,MIDDLE EASTERN/SOUTHWEST,6.1,170,THN,BRO,BLK,11103,QUEENS
5680,14:14:00,2020,June,Friday,Based on C/W on Scene,1,PETIT LARCENY,5,Y,(null),N,N,(null),N,(null),Y,N,Y,Y,(null),Y,COOPERATIVE,35,MALE,WHITE,5.9,170,MED,BRO,BRO,10009,MANHATTAN
5681,15:10:00,2020,May,Sunday,Based on Radio Run,2,GRAND LARCENY,25,Y,(null),N,Y,PETIT LARCENY,N,(null),N,Y,Y,Y,(null),N,NERVOUS,52,MALE,BLACK HISPANIC,6,186,MED,BRO,BLD,10036,MANHATTAN
5682,15:54:00,2020,June,Thursday,Based on Radio Run,0,PETIT LARCENY,17,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,,39,FEMALE,WHITE,5.5,130,THN,GRN,RED,11214,BROOKLYN
5683,18:50:00,2020,June,Monday,Based on Radio Run,1,CPW,1,Y,(null),N,N,(null),N,(null),Y,N,N,N,(null),N,COMPLIANT,50,MALE,BLACK, ,185,MED,BRO,BLD,11233,BROOKLYN
5684,2:05:00,2020,June,Monday,Based on Self Initiated,1,ASSAULT,30,Y,(null),N,Y,OTHER,N,(null),N,Y,N,N,(null),N,UNCOMPLIENT,31,MALE,BLACK,5.7,245,HEA,BRO,BLK,11691,QUEENS
5685,22:50:00,2020,June,Friday,Based on Radio Run,2,GRAND LARCENY AUTO,15,Y,(null),N,N,(null),N,(null),Y,Y,N,N,(null),N,UNDERSTANDING,21,MALE,BLACK,5.9,160,THN,BRO,BRO,11435,QUEENS
5686,0:57:00,2020,June,Tuesday,Based on Self Initiated,2,CPW,23,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,CALM,24,FEMALE,BLACK,5.5,150,MED,BRO,BLK,10018,MANHATTAN
5687,0:57:00,2020,June,Tuesday,Based on Self Initiated,2,CPW,23,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,CALM,23,MALE,BLACK,5.7,180,MED,BRO,BLK,10018,MANHATTAN
5688,0:57:00,2020,June,Tuesday,Based on Self Initiated,2,CPW,23,Y,(null),Y,N,(null),N,(null),Y,N,N,N,(null),N,CALM,28,MALE,BLACK,5.8,165,MED,BRO,BLK,10018,MANHATTAN
5689,0:57:00,2020,June,Tuesday,Based on Self Initiated,2,CPW,23,Y,(null),Y,N,(null),N,(null),Y,N,N,(,(null),N,CALM,38,MALE,BLACK, ,200,MED,BRO,XXX,10018,MANHATTAN
5690,20:10:00,2020,June,Monday,Based on Self Initiated,1,BURGLARY,10,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,LOOKED FATIGUE,22,MALE,WHITE HISPANIC,5.9,160,THN,BRO,BLK,10022,MANHATTAN
5691,9:46:00,2020,June,Tuesday,Based on Radio Run,1,PETIT LARCENY,18,Y,(null),N,Y,PETIT LARCENY,N,(null),N,Y,Y,Y,(null),N,CALM,28,MALE,WHITE,5.1,165,THN,BRO,BRO,10128,MANHATTAN
5692,15:20:00,2020,June,Saturday,Based on Radio Run,1,BURGLARY,10,Y,(null),N,N,(null),N,(null),N,N,N,(,(null),N,CALM, ,MALE,BLACK,5.1,180,MED,BRO,BLK,11226,BROOKLYN
5693,16:39:00,2020,June,Friday,Based on Radio Run,1,ASSAULT,21,Y,(null),Y,N,(null),N,(null),Y,N,N,(,(null),N,NERVOUS,14,MALE,BLACK,5.6,120,THN,BRO,BRO,(null),BROOKLYN
5694,16:39:00,2020,June,Friday,Based on Radio Run,1,ASSAULT,21,Y,(null),Y,N,(null),N,(null),Y,N,N,(,(null),N,NERVOUS,14,MALE,MIDDLE EASTERN/SOUTHWEST,5.8,120,THN,BRO,BLK,(null),BROOKLYN
5695,16:39:00,2020,June,Friday,Based on Radio Run,1,ASSAULT,21,Y,(null),Y,N,(null),N,(null),Y,N,N,Y,(null),N,NERVOUS,14,MALE,MIDDLE EASTERN/SOUTHWEST,5.9,120,THN,BRO,BRO,(null),BROOKLYN
5696,16:14:00,2020,June,Wednesday,Based on Radio Run,1,CPW,5,Y,(null),N,N,(null),N,(null),N,N,N,Y,(null),N,CALM,49,MALE,BLACK HISPANIC,6,180,THN,BRO,BLD,11201,BROOKLYN
5697,16:42:00,2020,June,Monday,Based on Radio Run,1,ASSAULT,1,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,ANGRY,55,MALE,WHITE,5.9,140,THN,BRO,BRO,10306,STATEN ISLAND
5698,19:02:00,2020,June,Tuesday,Based on Radio Run,1,ROBBERY,16,Y,(null),N,Y,ASSAULT,N,(null),N,Y,N,N,(null),Y,SWEATING AND ANXIOUS.,19,MALE,BLACK,5.11,185,MED,BRO,BLK,10312,STATEN ISLAND
5699,20:38:00,2020,June,Monday,Based on Radio Run,1,ASSAULT,15,Y,(null),N,Y,ASSAULT,N,(null),N,N,N,N,(null),N,CALM,31,MALE,BLACK,5.11,160,THN,BRO,BLK,10002,MANHATTAN
5700,8:30:00,2020,June,Thursday,Based on Self Initiated,5,CPW,2,Y,(null),N,N,(null),N,(null),Y,N,N,N,(null),N,FINE, ,MALE,BLACK HISPANIC,6.1,170,THN,BRO,BLK,10459,BRONX
5701,22:30:00,2020,June,Monday,Based on C/W on Scene,0,ROBBERY,12,Y,(null),Y,Y,ROBBERY,N,(null),Y,Y,Y,Y,(null),N,CALM,17,MALE,WHITE HISPANIC,5.5,180,HEA,BRO,BLK,11219,BROOKLYN
5702,22:15:00,2020,June,Monday,Based on Self Initiated,0,ROBBERY,30,Y,(null),Y,N,(null),N,(null),N,N,N,(,(null),N,CALM,23,MALE,WHITE HISPANIC,5.7,160,THN,BRO,BLK,11219,BROOKLYN
5703,1:53:00,2020,May,Thursday,Based on Self Initiated,1,CPW,1,Y,(null),N,Y,CPW,N,(null),Y,Y,N,N,Y,Y,DEFEATED,21,MALE,BLACK,5.11,180,MED,BRO,BLK,11226,BROOKLYN
5704,19:26:00,2020,June,Thursday,Based on Radio Run,0,ASSAULT,20,Y,(null),Y,Y,ASSAULT,N,(null),Y,N,N,N,(null),N,NORMAL,38,MALE,WHITE HISPANIC,5.4,200,HEA,BRO,BLK,11205,BROOKLYN
5705,19:26:00,2020,June,Thursday,Based on Radio Run,0,ASSAULT,20,Y,(null),Y,Y,ASSAULT,N,(null),Y,N,N,N,(null),N,NORMAL,44,MALE,WHITE HISPANIC,5.3,180,MED,BRO,BLK,11205,BROOKLYN
5706,19:26:00,2020,June,Thursday,Based on Radio Run,0,ASSAULT,20,Y,(null),Y,N,(null),N,(null),Y,N,N,N,(null),N,CALM,35,MALE,WHITE HISPANIC,5.3,180,MED,BRO,BLK,11205,BROOKLYN
5707,7:24:00,2020,June,Sunday,Based on Radio Run,1,UNAUTHORIZED USE OF A VEHICLE,24,Y,(null),N,N,(null),Y,TRESPA,N,Y,Y,Y,(null),N,NERVOUS,20,MALE,BLACK,6,160,THN,BRO,BLK,10312,STATEN ISLAND
5708,2:50:00,2020,June,Sunday,Based on C/W on Scene,1,CPW,7,Y,(null),N,Y,OTHER,N,(null),Y,N,Y,Y,(null),N,INTOXICATED/ SURPRISED,25,MALE,WHITE HISPANIC,5.5,130,THN,ZZZ,ZZZ,10003,MANHATTAN
5709,14:55:00,2020,June,Friday,Based on Radio Run,5,BURGLARY,10,Y,(null),N,N,(null),N,(null),N,N,N,(,(null),N,"OBEDIENT, RELAX",29,MALE,BLACK,5.5,140,MED,BLK,BLK,10027,MANHATTAN
5710,21:15:00,2020,May,Thursday,Based on Self Initiated,1,ASSAULT,10,Y,(null),N,N,(null),N,(null),Y,N,N,N,(null),N,APPARENTLY NORMAL,37,MALE,BLACK,5.8,150,THN,BRO,BLK,(null),BRONX
5711,15:05:00,2020,June,Tuesday,Based on Self Initiated,1,CRIMINAL SALE OF CONTROLLED SUBSTANCE,43,Y,(null),Y,N,(null),N,(null),Y,Y,Y,Y,(null),N,VERVOUS,28,MALE,WHITE HISPANIC,5.9,160,MED,BRO,BLD,10463,BRONX
5712,0:30:00,2020,June,Sunday,Based on Self Initiated,5,PETIT LARCENY,10,Y,(null),Y,N,(null),N,(null),N,Y,Y,Y,(null),N,SCARED,24,MALE,WHITE HISPANIC,5.9,170,MED,BRO,BLK,10463,BRONX
5713,19:00:00,2020,June,Sunday,Based on C/W on Scene,1,ASSAULT,3,Y,(null),N,N,(null),N,(null),N,Y,N,N,(null),Y,CALM,18,MALE,WHITE HISPANIC,5.11,180,MED,BRO,BLK,10463,BRONX
5714,15:05:00,2020,June,Tuesday,Based on Self Initiated,1,CRIMINAL SALE OF CONTROLLED SUBSTANCE,43,Y,(null),Y,N,(null),N,(null),N,Y,Y,Y,(null),N,NERVOUS,26,MALE,WHITE HISPANIC,5.8,200,HEA,BRO,BLD,10463,BRONX
5715,19:26:00,2020,June,Sunday,Based on Radio Run,1,PETIT LARCENY,4,Y,(null),N,N,(null),N,(null),N,Y,Y,Y,(null),N,CALM,37,MALE,BLACK HISPANIC,5.5,160,THN,(null),BLK,10467,BRONX
5716,13:47:00,2020,June,Thursday,Based on Radio Run,1,ROBBERY,2,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,NORMAL,20,FEMALE,BLACK,5.5,130,THN,BRO,BLN,11229,BROOKLYN
5717,19:55:00,2020,May,Tuesday,Based on Self Initiated,4,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,2,Y,(null),N,Y,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,N,(null),N,Y,N,N,(null),N,NERVOUS,26,FEMALE,BLACK,5.5,180,MED,BRO,ZZZ,10039,MANHATTAN
5718,14:40:00,2020,June,Friday,Based on Radio Run,1,ROBBERY,3,Y,(null),N,N,(null),N,(null),Y,Y,N,Y,(null),N,UPSET,29,MALE,BLACK,5.8,180,MED,ZZZ,BLK,11208,BROOKLYN
5719,11:18:00,2020,May,Thursday,Based on C/W on Scene,3,PETIT LARCENY,20,Y,(null),Y,N,(null),N,(null),N,N,(,(,(null),N,ANGRY,57,MALE,BLACK,5.1,150,MED,BRO,GRY,10023,MANHATTAN
5720,0:40:00,2020,June,Saturday,Based on Radio Run,1,ASSAULT,8,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,HIGHLY IRATE,30,MALE,BLACK,6.2,160,THN,BLK,BLK,11226,BROOKLYN
5721,0:05:00,2020,June,Friday,Based on Radio Run,1,CRIMINAL TRESPASS,4,Y,(null),N,N,(null),N,(null),Y,Y,N,N,(null),Y,COMPLIANT,35,MALE,BLACK,5.11,170,THN,BRO,BLK,11412,QUEENS
5722,22:31:00,2020,June,Saturday,Based on Radio Run,1,ROBBERY,9,Y,(null),N,Y,ROBBERY,N,(null),Y,Y,N,N,Y,Y,CALM,25,MALE,BLACK,5.1,165,THN,BRO,BLK,10302,STATEN ISLAND
5723,21:40:00,2020,June,Tuesday,Based on Radio Run,0,BURGLARY,10,Y,(null),N,N,(null),N,(null),N,N,N,(,(null),N,CALM,47,MALE,WHITE HISPANIC,6.3,210,U,BLU,BRO,10027,MANHATTAN
5724,2:30:00,2020,June,Friday,Based on Radio Run,1,ROBBERY,4,Y,(null),N,Y,ROBBERY,N,(null),N,Y,N,N,(null),N,CONFUSED,30,MALE,WHITE HISPANIC,5.1,140,THN,BRO,BLK,10460,BRONX
5725,23:30:00,2020,June,Thursday,Based on Radio Run,1,CPW,10,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,CALM,18,MALE,MIDDLE EASTERN/SOUTHWEST,5.1,150,THN,BRO,BLK,11209,BROOKLYN
5726,23:30:00,2020,June,Thursday,Based on Radio Run,1,CPW,10,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,CALM,20,MALE,MIDDLE EASTERN/SOUTHWEST,6,160,THN,BRO,BLK,11209,BROOKLYN
5727,13:32:00,2020,June,Sunday,Based on Radio Run,1,CPW,3,Y,(null),N,N,(null),N,(null),Y,N,N,N,(null),N,CALM,22,MALE,BLACK,6,190,THN,BLK,BLK,11210,BROOKLYN
5728,21:55:00,2020,May,Sunday,Based on Radio Run,0,CPW,10,Y,(null),Y,N,(null),N,(null),Y,N,N,N,(null),N,AGGRESSIVE, ,MALE,BLACK,6.1, ,THN,BLK,BLK,11221,BROOKLYN
5729,12:05:00,2020,June,Sunday,Based on C/W on Scene,0,GRAND LARCENY AUTO,9,Y,(null),N,Y,GRAND LARCENY AUTO,N,(null),Y,Y,Y,Y,(null),N,INQUISITIVE / AGITATED,30,MALE,BLACK HISPANIC,5.6,245,HEA,BRO,BLK,11434,QUEENS
5730,16:13:00,2020,June,Saturday,Based on Radio Run,1,CPW,20,Y,(null),N,N,(null),N,(null),Y,N,N,N,(null),N,ANGRY,24,MALE,BLACK,5.11,160,THN,ZZZ,BLK,10466,BRONX
5731,19:38:00,2020,June,Tuesday,Based on C/W on Scene,2,CPW,10,Y,(null),N,Y,MENACING,N,(null),Y,Y,N,N,(null),N,RELAX,33,MALE,BLACK,5.7,160,MED,BRO,BLK,10466,BRONX
5732,22:00:00,2020,June,Sunday,Based on Radio Run,1,ASSAULT,5,Y,(null),N,Y,ASSAULT,N,(null),Y,Y,N,N,(null),N,COMPLIANT,38,MALE,BLACK,5.1,185,U,BRO,BLK,10469,BRONX
5733,21:29:00,2020,June,Wednesday,Based on C/W on Scene,1,GRAND LARCENY,0,Y,(null),N,N,(null),N,(null),N,N,Y,Y,(null),N,MAD,20,MALE,BLACK HISPANIC,5.6,120,THN,BRO,BLK,11373,QUEENS
5734,11:33:00,2020,June,Friday,Based on C/W on Scene,2,ROBBERY,5,Y,(null),N,N,(null),N,(null),Y,N,N,N,(null),N,CALM,20,MALE,WHITE HISPANIC,5.8,170,MED,BRO,BLK,11694,QUEENS
5735,15:11:00,2020,June,Saturday,Based on Radio Run,1,CPW,10,Y,(null),N,N,(null),N,(null),Y,N,N,N,(null),N,COOPERATIVE,45,MALE,BLACK,5.8,180,MED,BRO,BLK,11413,QUEENS
5736,11:20:00,2020,June,Saturday,Based on Radio Run,3,PETIT LARCENY,5,Y,(null),N,Y,PETIT LARCENY,N,(null),Y,Y,N,N,(null),N,APPARENTLY NORMAL,37,MALE,WHITE HISPANIC,5.8,145,THN,BRO,BLD,10025,MANHATTAN
5737,14:46:00,2020,June,Thursday,Based on C/W on Scene,2,MENACING,10,Y,(null),N,N,(null),N,(null),Y,Y,N,N,(null),N,UPSET AT EMS,41,MALE,WHITE HISPANIC,5.8,165,MED,BRO,BLK,10027,MANHATTAN
5738,13:38:00,2020,June,Thursday,Based on Radio Run,2,ROBBERY,10,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,OKAY.,44,FEMALE,BLACK,5.1,160,HEA,BLK,BLK,10027,MANHATTAN
5739,18:55:00,2020,June,Thursday,Based on Radio Run,1,ASSAULT,5,Y,(null),N,Y,ASSAULT,N,(null),N,Y,N,(,(null),N,"AGGRESSIVE, AND AGITATED.",26,MALE,BLACK,5.9,220,HEA,BLK,BLK,10466,BRONX
5740,22:50:00,2020,May,Wednesday,Based on Radio Run,3,ASSAULT,10,Y,(null),N,N,(null),N,(null),Y,N,Y,Y,(null),N,NORMAL,39,MALE,BLACK,5.6,150,THN,BRO,BLK,11221,BROOKLYN
5741,20:09:00,2020,June,Tuesday,Based on C/W on Scene,1,ASSAULT,1,Y,(null),N,N,(null),N,(null),N,N,N,(,(null),N,CALM, ,MALE,BLACK,6,180,THN,BRO,BLK,11212,BROOKLYN
5742,11:30:00,2020,June,Sunday,Based on Radio Run,1,GRAND LARCENY,2,N,SERGEA,N,Y,PETIT LARCENY,N,(null),N,Y,(,(,(null),N,, ,MALE,BLACK, , ,THN,(null),BLD,10032,MANHATTAN
5743,15:10:00,2020,June,Monday,Based on Radio Run,2,MURDER,5,Y,(null),N,N,(null),N,(null),Y,N,Y,Y,(null),N,CALM,23,MALE,BLACK,5.6,150,THN,BLK,(nu,(null),QUEENS
5744,4:49:00,2020,June,Sunday,Based on Radio Run,1,CPW,5,Y,(null),N,N,(null),N,(null),Y,N,Y,Y,(null),N,COOPERATIVE,30,MALE,BLACK,5.1,190,MED,BRO,XXX,11236,BROOKLYN
5745,12:20:00,2020,June,Tuesday,Based on Radio Run,1,CRIMINAL MISCHIEF,10,Y,(null),N,Y,CRIMINAL MISCHIEF,N,(null),N,Y,Y,Y,(null),N,AGRESSIVE,28,MALE,BLACK HISPANIC,5.8,140,THN,BRO,BLK,11231,BROOKLYN
5746,15:05:00,2020,June,Tuesday,Based on Radio Run,1,CPW,5,Y,(null),Y,N,(null),N,(null),Y,N,Y,Y,(null),N,CALM,19,MALE,BLACK HISPANIC,5.9,160,THN,BRO,BLK,11206,BROOKLYN
5747,15:05:00,2020,June,Tuesday,Based on Radio Run,1,CPW,5,Y,(null),Y,N,(null),N,(null),Y,N,Y,Y,(null),N,CALM, ,MALE,BLACK, , ,HEA,ZZZ,BLK,11206,BROOKLYN
5748,15:05:00,2020,June,Tuesday,Based on Radio Run,1,CPW,5,Y,(null),Y,N,(null),N,(null),Y,N,Y,Y,(null),N,CALM, ,MALE,BLACK, , ,HEA,ZZZ,BLK,11206,BROOKLYN
5749,17:50:00,2020,June,Friday,Based on Radio Run,1,CPW,5,Y,(null),N,N,(null),N,(null),Y,N,N,N,(null),N,,25,MALE,BLACK,5.1,170,THN,BRO,BLK,11230,QUEENS
5750,21:55:00,2020,June,Friday,Based on Radio Run,1,PETIT LARCENY,5,Y,(null),N,Y,CPSP,N,(null),N,Y,N,N,(null),N,UPSET,36,FEMALE,WHITE,5.6,220,HEA,GRN,BLN,11385,QUEENS
5751,22:02:00,2020,June,Monday,Based on Radio Run,1,CPW,10,Y,(null),N,N,(null),N,(null),Y,Y,Y,Y,(null),N,THANKFUL,26,MALE,BLACK,5.8,185,U,BLK,BLK,10029,MANHATTAN
